amplitude_induced;amplitude_evoked;modulation_induced;modulation_evoked;subjects;condition;time;RDK_id;RDK_position1;RDK_position2;RDK_freq;RDK_color;RDK_ispresented;RDK_isattended;RDK_isattended2;RDK_electrodes
2.40619676329873;0.303757886724039;-4.57908102248709;-35.2720070927646;23;6;[1 2] ;RDK5;right;peri;20;green;presented;irrelevant;irrelevant + not attended;{'P5','P7','P9','PO3','PO7','O1','I1','POz','Oz','Iz','O2'}
2.49662718296051;1.6534020614624;0;0;24;1;[-1 0] ;RDK1;center;center;26;redish;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
3.72244010925293;2.85771427631378;0;0;24;1;[-1 0] ;RDK2;center;center;23;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
3.58763170675798;1.35515905158086;0;0;24;1;[-1 0] ;RDK3;left;peri;17;redish;presented;attended;attended + not attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
2.80392168218439;0.818926234678789;0;0;24;1;[-1 0] ;RDK4;left;peri;20;blue;presented;not attended;not attended + attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
3.59600325931202;0.418394908715378;0;0;24;1;[-1 0] ;RDK5;left;peri;14;green;not presented;irrelevant;irrelevant;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
2.61093725204468;1.66989241838455;0;0;24;2;[-1 0] ;RDK1;center;center;26;redish;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
3.72906863212585;2.91044508457184;0;0;24;2;[-1 0] ;RDK2;center;center;23;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
3.4861056284471;1.44414869668809;0;0;24;2;[-1 0] ;RDK3;left;peri;17;redish;presented;not attended;not attended + attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
2.71991581916809;0.651058161800558;0;0;24;2;[-1 0] ;RDK4;left;peri;20;blue;presented;attended;attended + not attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
3.47524819374084;0.640147513151169;0;0;24;2;[-1 0] ;RDK5;left;peri;14;green;not presented;irrelevant;irrelevant;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
2.83290822982788;2.03298815727234;0;0;24;3;[-1 0] ;RDK1;center;center;26;redish;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
3.78796760559082;3.05600227832794;0;0;24;3;[-1 0] ;RDK2;center;center;23;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
3.55596251054244;1.56286225264723;0;0;24;3;[-1 0] ;RDK3;left;peri;17;redish;presented;attended;attended + irrelevant;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
2.67290571386164;0.330226755955003;0;0;24;3;[-1 0] ;RDK4;left;peri;20;blue;not presented;not attended;not attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
4.04136286648837;1.17976831956343;0;0;24;3;[-1 0] ;RDK5;left;peri;14;green;presented;irrelevant;irrelevant + attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
2.66033613204956;1.75429244041443;0;0;24;4;[-1 0] ;RDK1;center;center;26;redish;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
3.74053537368774;2.69356945991516;0;0;24;4;[-1 0] ;RDK2;center;center;23;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
3.22648051868785;0.222928974438797;0;0;24;4;[-1 0] ;RDK3;left;peri;17;redish;not presented;not attended;not attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
2.81302461190657;0.875532712719657;0;0;24;4;[-1 0] ;RDK4;left;peri;20;blue;presented;attended;attended + irrelevant;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
3.85752108313821;0.732143277607181;0;0;24;4;[-1 0] ;RDK5;left;peri;14;green;presented;irrelevant;irrelevant + attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
2.73473961830139;1.80546235084534;0;0;24;5;[-1 0] ;RDK1;center;center;26;redish;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
3.71375720024109;2.79988460063934;0;0;24;5;[-1 0] ;RDK2;center;center;23;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
3.17545072815635;0.359447400271893;0;0;24;5;[-1 0] ;RDK3;left;peri;17;redish;not presented;attended;attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
2.86047750386325;0.809778997572986;0;0;24;5;[-1 0] ;RDK4;left;peri;20;blue;presented;not attended;not attended + irrelevant;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
3.53919838558544;0.753122418847951;0;0;24;5;[-1 0] ;RDK5;left;peri;14;green;presented;irrelevant;irrelevant + not attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
2.84568969726562;1.984959897995;0;0;24;6;[-1 0] ;RDK1;center;center;26;redish;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
3.53219913482666;2.76265056610107;0;0;24;6;[-1 0] ;RDK2;center;center;23;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
3.57813557278026;1.69839303601872;0;0;24;6;[-1 0] ;RDK3;left;peri;17;redish;presented;not attended;not attended + irrelevant;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
2.99266956502741;0.282072948461229;0;0;24;6;[-1 0] ;RDK4;left;peri;20;blue;not presented;attended;attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
3.90603433522311;0.828681666742672;0;0;24;6;[-1 0] ;RDK5;left;peri;14;green;presented;irrelevant;irrelevant + not attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
4.01401962280273;3.48458090305328;60.7776944110211;110.75218086829;24;1;[0.5 1.5] ;RDK1;center;center;26;redish;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
3.46323455810547;2.56748930454254;-6.9633236140764;-10.1558428768326;24;1;[0.5 1.5] ;RDK2;center;center;23;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
2.93954624262723;0.918196917122061;-18.0644368514738;-32.2443431233451;24;1;[0.5 1.5] ;RDK3;left;peri;17;redish;presented;attended;attended + not attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
2.60062090266835;0.486302644285289;-7.25058694783749;-40.6170392775323;24;1;[0.5 1.5] ;RDK4;left;peri;20;blue;presented;not attended;not attended + attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
3.51238413724032;0.462948635897853;-2.32533499115064;10.6487259415443;24;1;[0.5 1.5] ;RDK5;left;peri;14;green;not presented;irrelevant;irrelevant;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
3.24942175388336;2.50345268011093;24.4542262108626;49.9170037871519;24;2;[0.5 1.5] ;RDK1;center;center;26;redish;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
4.72450952529907;4.11613602638245;26.694088829514;41.4263422526654;24;2;[0.5 1.5] ;RDK2;center;center;23;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
2.94241785569624;0.66245626414364;-15.5958490848438;-54.1282510822555;24;2;[0.5 1.5] ;RDK3;left;peri;17;redish;presented;not attended;not attended + attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
2.67142798250372;0.569710753993555;-1.78269622620909;-12.4946452682553;24;2;[0.5 1.5] ;RDK4;left;peri;20;blue;presented;attended;attended + not attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
3.4534327507019;0.276740879768675;-0.627737698798936;-56.7692017725103;24;2;[0.5 1.5] ;RDK5;left;peri;14;green;not presented;irrelevant;irrelevant;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
3.96292067527771;3.31342319488525;39.8887769660821;62.9829068621273;24;3;[0.5 1.5] ;RDK1;center;center;26;redish;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
3.97536620140076;3.19768259525299;4.94720692788784;4.63613256867621;24;3;[0.5 1.5] ;RDK2;center;center;23;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
3.04329778931358;1.28573983474211;-14.4170451659418;-17.7317237930416;24;3;[0.5 1.5] ;RDK3;left;peri;17;redish;presented;attended;attended + irrelevant;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
2.49895953698592;0.412091026827693;-6.50775580947878;24.7903204075461;24;3;[0.5 1.5] ;RDK4;left;peri;20;blue;not presented;not attended;not attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
3.45206251577898;0.665624039823359;-14.5817232992357;-43.5801056202569;24;3;[0.5 1.5] ;RDK5;left;peri;14;green;presented;irrelevant;irrelevant + attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
3.08806933403015;2.38602621555328;16.0781638390582;36.010744878409;24;4;[0.5 1.5] ;RDK1;center;center;26;redish;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
4.72514032363892;4.10828658103943;26.3225675361135;52.5220211387764;24;4;[0.5 1.5] ;RDK2;center;center;23;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
2.71468512795188;0.470557871257717;-15.8623425051427;111.079727272914;24;4;[0.5 1.5] ;RDK3;left;peri;17;redish;not presented;not attended;not attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
2.64299628517844;0.503105140274221;-6.04432417720255;-42.5372538381311;24;4;[0.5 1.5] ;RDK4;left;peri;20;blue;presented;attended;attended + irrelevant;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
3.29395048835061;0.452242129092867;-14.6096568921178;-38.230378817258;24;4;[0.5 1.5] ;RDK5;left;peri;14;green;presented;irrelevant;irrelevant + attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
4.02235383033752;3.4827996635437;47.08361276588;92.903477711015;24;5;[0.5 1.5] ;RDK1;center;center;26;redish;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
3.82487027168274;2.97783619880676;2.99193149822603;6.35567616346706;24;5;[0.5 1.5] ;RDK2;center;center;23;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
2.77749540155584;0.347470803220164;-12.5322469365336;-3.33194705057528;24;5;[0.5 1.5] ;RDK3;left;peri;17;redish;not presented;attended;attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
2.63843771761114;0.551274522461674;-7.76233289554734;-31.9228426380634;24;5;[0.5 1.5] ;RDK4;left;peri;20;blue;presented;not attended;not attended + irrelevant;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
3.37145803624933;0.605382765016773;-4.73950118250738;-19.6169507285649;24;5;[0.5 1.5] ;RDK5;left;peri;14;green;presented;irrelevant;irrelevant + not attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
3.21970491409302;2.33785256385803;13.1432185732259;17.7783272205899;24;6;[0.5 1.5] ;RDK1;center;center;26;redish;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
4.90844835281372;4.29143918037415;38.9629566582915;55.3377482129652;24;6;[0.5 1.5] ;RDK2;center;center;23;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
3.01456910046664;0.955239800431512;-15.7502828177;-43.756257817052;24;6;[0.5 1.5] ;RDK3;left;peri;17;redish;presented;not attended;not attended + irrelevant;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
2.69468488693237;0.350782038000497;-9.95715268993649;24.3586242190509;24;6;[0.5 1.5] ;RDK4;left;peri;20;blue;not presented;attended;attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
3.69424809109081;0.740677912939679;-5.42202720090029;-10.619729787062;24;6;[0.5 1.5] ;RDK5;left;peri;14;green;presented;irrelevant;irrelevant + not attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
4.15496535301209;3.61752586364746;66.4231400414823;118.79287246369;24;1;[1 2] ;RDK1;center;center;26;redish;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
3.68335520744324;2.7326575422287;-1.04998067564709;-4.37611048527902;24;1;[1 2] ;RDK2;center;center;23;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
2.90944509939714;0.727266136082736;-18.9034623058813;-46.3335218670943;24;1;[1 2] ;RDK3;left;peri;17;redish;presented;attended;attended + not attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
2.66567497686906;0.502665042877197;-4.93047670317343;-38.6190084538737;24;1;[1 2] ;RDK4;left;peri;20;blue;presented;not attended;not attended + attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
3.62820308858698;0.534858213906938;0.895433817852487;27.8357367084471;24;1;[1 2] ;RDK5;left;peri;14;green;not presented;irrelevant;irrelevant;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
3.32774788856506;2.52095704078674;27.4541502657345;50.9652366243754;24;2;[1 2] ;RDK1;center;center;26;redish;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
4.95290503501892;4.37366212844849;32.8188221678126;50.2746831277837;24;2;[1 2] ;RDK2;center;center;23;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
2.97143966067921;0.75403805158355;-14.7633497840153;-47.7866750624219;24;2;[1 2] ;RDK3;left;peri;17;redish;presented;not attended;not attended + attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
2.59166589216753;0.798909230936657;-4.71521677607626;22.7093488433053;24;2;[1 2] ;RDK4;left;peri;20;blue;presented;attended;attended + not attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
3.30536804199219;0.4908982608806;-4.88828832584167;-23.3148218503387;24;2;[1 2] ;RDK5;left;peri;14;green;not presented;irrelevant;irrelevant;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
3.9547518825531;3.31047563076019;39.6004233710521;62.8379200792719;24;3;[1 2] ;RDK1;center;center;26;redish;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
4.2350252532959;3.49840971469879;11.8020451665227;14.4766723345805;24;3;[1 2] ;RDK2;center;center;23;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
3.18028194687583;1.43083347623998;-10.5648066466622;-8.44788311852867;24;3;[1 2] ;RDK3;left;peri;17;redish;presented;attended;attended + irrelevant;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
2.66234436468645;0.251913406428966;-0.395126140081259;-23.7150225152283;24;3;[1 2] ;RDK4;left;peri;20;blue;not presented;not attended;not attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
3.50334884470159;0.598905864899809;-13.3126878125218;-49.2352985778232;24;3;[1 2] ;RDK5;left;peri;14;green;presented;irrelevant;irrelevant + attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
3.13132252693176;2.32730281352997;17.7040182707795;32.6633325159956;24;4;[1 2] ;RDK1;center;center;26;redish;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
4.60854870796204;3.97233798980713;23.2055908461716;47.4748674174619;24;4;[1 2] ;RDK2;center;center;23;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
2.97991377223622;0.452766156467524;-7.6419722674139;103.098837917916;24;4;[1 2] ;RDK3;left;peri;17;redish;not presented;not attended;not attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
2.60793529857289;0.554821742258289;-7.29070454860621;-36.6303812298626;24;4;[1 2] ;RDK4;left;peri;20;blue;presented;attended;attended + irrelevant;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
3.27412021810358;0.460559531233527;-15.1237246008779;-37.0943440553404;24;4;[1 2] ;RDK5;left;peri;14;green;presented;irrelevant;irrelevant + attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
4.01137329101562;3.54683058738709;46.6820922975906;96.4499888755044;24;5;[1 2] ;RDK1;center;center;26;redish;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
3.78727898597717;2.97977814674377;1.97971439089533;6.4250343054622;24;5;[1 2] ;RDK2;center;center;23;blue;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
2.8164860161868;0.417092240534045;-11.3043703933634;16.0370725225859;24;5;[1 2] ;RDK3;left;peri;17;redish;not presented;attended;attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
2.69791526794434;0.4244196863337;-5.68304542508591;-47.5882076954649;24;5;[1 2] ;RDK4;left;peri;20;blue;presented;not attended;not attended + irrelevant;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
3.46113385720686;0.643433519114147;-2.20571213799478;-14.5645511259105;24;5;[1 2] ;RDK5;left;peri;14;green;presented;irrelevant;irrelevant + not attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
3.18726226806641;2.37945982694626;12.0031559002724;19.8744533504051;24;6;[1 2] ;RDK1;center;center;26;redish;presented;not attended;not attended;{'POz','O1','Oz','I2','Iz'}
4.69356343269348;4.08377267837524;32.8793551421277;47.8208184735671;24;6;[1 2] ;RDK2;center;center;23;blue;presented;attended;attended;{'POz','O1','Oz','I2','Iz'}
3.0672298041257;1.11925748261538;-14.2785469768431;-34.0990301491646;24;6;[1 2] ;RDK3;left;peri;17;redish;presented;not attended;not attended + irrelevant;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
2.70913514223966;0.283363819850439;-9.47429766724533;0.457637428988589;24;6;[1 2] ;RDK4;left;peri;20;blue;not presented;attended;attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
3.70596218976108;0.845153990658847;-5.12212971754658;1.98777462773172;24;6;[1 2] ;RDK5;left;peri;14;green;presented;irrelevant;irrelevant + not attended;{'P6','P8','P10','PO4','PO8','O2','I2','POz','Oz','Iz','O1'}
